Image ID,set-3_mRNA total molecules,erm-1_mRNA total molecules,set-3_mRNA in gfp mask,erm-1_mRNA in gfp mask,gfp_mask_area_pixels,image_area_pixels,gfp_mask_fraction,embryo_area_pixels
240122_LP306_L4440_01,1212,3667,130.0,1015.0,12651,1048576,0.012064933776855469,92095
