Image ID,set-3_mRNA total molecules,erm-1_mRNA total molecules,set-3_mRNA in gfp mask,erm-1_mRNA in gfp mask,gfp_mask_area_pixels,image_area_pixels,gfp_mask_fraction,embryo_area_pixels
240120_LP306_UNC-116_11,1205,3825,165.0,936.0,16187,1048576,0.015437126159667969,93928
