Image ID,set-3_mRNA total molecules,erm-1_mRNA total molecules,set-3_mRNA in gfp mask,erm-1_mRNA in gfp mask,gfp_mask_area_pixels,image_area_pixels,gfp_mask_fraction,embryo_area_pixels
231107_LP306_BMK-1_01,497,3963,31.0,874.0,32023,1048576,0.030539512634277344,98828
