Image ID,set-3_mRNA total molecules,erm-1_mRNA total molecules,set-3_mRNA in gfp mask,erm-1_mRNA in gfp mask,gfp_mask_area_pixels,image_area_pixels,gfp_mask_fraction,embryo_area_pixels
230408_BMk-1_RNAi_LP306_04,629,2415,85.0,337.0,13959,1048576,0.013312339782714844,88012
