Image ID,set-3_mRNA total molecules,erm-1_mRNA total molecules,set-3_mRNA in gfp mask,erm-1_mRNA in gfp mask,gfp_mask_area_pixels,image_area_pixels,gfp_mask_fraction,embryo_area_pixels
231224_LP306_klp-9_01,1170,3560,211.0,1301.0,27983,1048576,0.026686668395996094,114337
